Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
WHY LUIGI WHY,8,8_luigimangione_stan_king_guy,"['luigimangione', 'stan', 'king', 'guy', 'sister', 'hero', 'sniper', 'heart', 'god', 'pretty']","[""I just want to know who he is, to get lost with him. I'm in love with how he came out in this damn photo and I know perfectly well that it's not Luigi and screw me... he never will be. But my curious mind attracts me to him like a magnet.."", ""What Luigi no I don't know a thing Luigi is a good person to be honest I'm little blind in one of my eyes honestly free him he's a good man with great leadership God can strike me down 3 times and cross my heart"", ""Luigi isn't remotely like you. From what everyone says about him he's a good family man while you left your on family homeless. Plus you look like a real bitch compared to him""]",luigimangione - stan - king - guy - sister - hero - sniper - heart - god - pretty,False,12/9/2024 20:43,12/9/2024 20:43
If you’re profiting off the death of Brian Thompson I question your morals,4,4_justice_injustice_innocent_murderer,"['justice', 'injustice', 'innocent', 'murderer', 'witness', 'killed', 'killer', 'deserves', 'victim', 'perpetrator']","['JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.', 'Justice for Brian Thompson.', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump']",justice - injustice - innocent - murderer - witness - killed - killer - deserves - victim - perpetrator,False,12/9/2024 20:40,12/9/2024 20:40
"I’m not defending an insurance company. I’m defending a man who had a family, and just happened to have a job at the insurance company the murderer targeted. 🙄 

He did not deserve to be murdered on the streets of New York for Luigi Mangione’s ideals. 

And I most certainly do…",5,5_luigimangione_trump_sickness_health,"['luigimangione', 'trump', 'sickness', 'health', 'leftists', 'evil', 'healthcare', 'murderer', 'killer', 'mike']","['Trump eviscerates those who are idolizing UnitedHealth CEO assassin Luigi Mangione:\n\n""I think it\'s a terrible thing. It\'s really terrible some people seem to admire him... How people can like this guy is a sickness.""', 'President Trump reacts to people glorifying UnitedHealthcare CEO k-ller Luigi Mangione. “I think it’s really terrible that some people seem to admire him, like him.” \n\n“It was cold-bl—ded. Just a cold-bl—ded horrible k-lling. And how people can like this guy is— that’s a sickness…', 'Donald Trump on the United Healthcare CEO sho*ter Luigi Mangione:\n\n""I think it\'s a terrible thing. It\'s really terrible some people seem to admire him... How people can like this guy is a sickness.""']",luigimangione - trump - sickness - health - leftists - evil - healthcare - murderer - killer - mike,False,12/9/2024 20:27,12/9/2024 20:27
Why Luigi why?,8,8_luigimangione_stan_king_guy,"['luigimangione', 'stan', 'king', 'guy', 'sister', 'hero', 'sniper', 'heart', 'god', 'pretty']","[""I just want to know who he is, to get lost with him. I'm in love with how he came out in this damn photo and I know perfectly well that it's not Luigi and screw me... he never will be. But my curious mind attracts me to him like a magnet.."", ""What Luigi no I don't know a thing Luigi is a good person to be honest I'm little blind in one of my eyes honestly free him he's a good man with great leadership God can strike me down 3 times and cross my heart"", ""Luigi isn't remotely like you. From what everyone says about him he's a good family man while you left your on family homeless. Plus you look like a real bitch compared to him""]",luigimangione - stan - king - guy - sister - hero - sniper - heart - god - pretty,False,12/9/2024 20:18,12/9/2024 20:18
"On one hand the shooter is vaguely adjacent to my oomfies, on the other hand I believe Brian Thompson was a good man... 

Dual loyalty is so difficult.",2,2_jesus_rip_god_celebrate,"['jesus', 'rip', 'god', 'celebrate', 'brother', 'holiday', 'die', 'death', 'day', 'alive']","[""Brian Thompson made it in life from humble/modest background and barely got to enjoy much of it before he was killed. he'll never see his boys get married or meet his grandkids. had his whole life ahead of him before it was abruptly cut short. and for nothing."", ""Brian Thompson and his family live in the next town over from me. His wife and two boys are going to sleep tonight after enduring the worst day of their lives. They'll never have a normal holiday season ever again. Millions of people watched their husband & dad get killed.\n\nShit…"", ""This is ghastly. Seek Jesus, repent. 1 second here, next second crossing over. Where would you land if your time was up today?\nJesus Christ is my Lord and Savior!\nGodspeed Brian Thompson. May God's grace surround his family.""]",jesus - rip - god - celebrate - brother - holiday - die - death - day - alive,False,12/9/2024 20:14,12/9/2024 20:14
"This is the guy who allegedly took the life of the UnitedHealthcare CEO.

Luigi Mangione will likely become a household name if he is indeed found to be the perpetrator of the evil deed.

The far-left has been shamelessly celebrating Luigi.

That’s the woke mind virus for you.",5,5_luigimangione_trump_sickness_health,"['luigimangione', 'trump', 'sickness', 'health', 'leftists', 'evil', 'healthcare', 'murderer', 'killer', 'mike']","['Trump eviscerates those who are idolizing UnitedHealth CEO assassin Luigi Mangione:\n\n""I think it\'s a terrible thing. It\'s really terrible some people seem to admire him... How people can like this guy is a sickness.""', 'President Trump reacts to people glorifying UnitedHealthcare CEO k-ller Luigi Mangione. “I think it’s really terrible that some people seem to admire him, like him.” \n\n“It was cold-bl—ded. Just a cold-bl—ded horrible k-lling. And how people can like this guy is— that’s a sickness…', 'Donald Trump on the United Healthcare CEO sho*ter Luigi Mangione:\n\n""I think it\'s a terrible thing. It\'s really terrible some people seem to admire him... How people can like this guy is a sickness.""']",luigimangione - trump - sickness - health - leftists - evil - healthcare - murderer - killer - mike,False,12/9/2024 20:08,12/9/2024 20:08
"Justice for $brian 

If not for anything think abt healthcare 

How tf re u guys buying the token of a killer 

Send $brian to at least half of $luigi mc",18,18_luigimangione_boomers_dumbfuck_raised,"['luigimangione', 'boomers', 'dumbfuck', 'raised', 'murdering', 'justice', 'cope', 'brianthompson', 'killer', 'killed']","['The full circle. (Someone killed Brian).\n\n- DDD pumped. \n- LUIGI pumped (today).\n\nThen finally comes back to who died and why, do the people seek Justice?\n\n- JUSTICE FOR BRIAN THOMPSON (the finale).', 'JFC what kind of psychos are being raised? The man was a father, whose children now don\'t have one for Christmas nor any Christmas from here out. Wtf. They find that ""acceptable""? People are just gross anymore. No thinking skills.', 'Only ""the idiot class"" would applaud a murdering scumbag like #LuigiMangione but we are indeed living in the Age of Idiocy!\n\nI wonder how many of these f**king morons in the #SNL audience would be squealing for Luigi if it was their father that this motherf*cker had murdered?']",luigimangione - boomers - dumbfuck - raised - murdering - justice - cope - brianthompson - killer - killed,False,12/9/2024 20:03,12/9/2024 20:03
BREAKING: Our hearts :/,16,16_condolences_brianthompson_deceased_rip,"['condolences', 'brianthompson', 'deceased', 'rip', 'tragic', 'prayers', 'pray', 'sad', 'family', 'praying']","['This world is insane. My prayers and condolences go out to his family. \n\n#Unitedhealthcare #brianthompson', 'Very sad. My prayers and condolences to Brian Thompson’s family whose father and husband was taken from.', 'RIP. Thoughts and prayers to his family.']",condolences - brianthompson - deceased - rip - tragic - prayers - pray - sad - family - praying,False,12/9/2024 20:03,12/9/2024 20:03
All Just to kill and murder a man who was doing his job and living his life and providing for his family What a fkng waste you have become May the man murdered rest in peace and god bless his family,6,6_killer_died_mourn_death,"['killer', 'died', 'mourn', 'death', 'kill', 'violence', 'god', 'condemn', 'horrifying', 'justified']","['""THOU SHALT NOT KILL"" \n\nIt\'s the Sixth Commandment, and it seems many Americans need a reminder of it. If you are among those cheering the cold-blooded murder of Brian Thompson ... \n\nYou\'re one of those who needs to re-read and meditate upon the Sixth Commandment.\n\nAll life is…', 'Hot take on Brian Thompson’s death:\n\nHe was the good guy.\n\nIt’s very likely he was about to blow the whistle on something big, and some powerful people weren’t happy about it.\n\nJust look at the comments online from people celebrating his death, it feels astroturfed as if a…', 'Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?']",killer - died - mourn - death - kill - violence - god - condemn - horrifying - justified,False,12/9/2024 19:55,12/9/2024 19:55
"All this about Luigi, what about Brian Thompson! 

JUSTICE FOR BRIAN THOMPSON!",18,18_luigimangione_boomers_dumbfuck_raised,"['luigimangione', 'boomers', 'dumbfuck', 'raised', 'murdering', 'justice', 'cope', 'brianthompson', 'killer', 'killed']","['The full circle. (Someone killed Brian).\n\n- DDD pumped. \n- LUIGI pumped (today).\n\nThen finally comes back to who died and why, do the people seek Justice?\n\n- JUSTICE FOR BRIAN THOMPSON (the finale).', 'JFC what kind of psychos are being raised? The man was a father, whose children now don\'t have one for Christmas nor any Christmas from here out. Wtf. They find that ""acceptable""? People are just gross anymore. No thinking skills.', 'Only ""the idiot class"" would applaud a murdering scumbag like #LuigiMangione but we are indeed living in the Age of Idiocy!\n\nI wonder how many of these f**king morons in the #SNL audience would be squealing for Luigi if it was their father that this motherf*cker had murdered?']",luigimangione - boomers - dumbfuck - raised - murdering - justice - cope - brianthompson - killer - killed,False,12/9/2024 19:54,12/9/2024 19:54
This man should never have been considered a potential hero. A true hero would have stepped up and saved Brian Thompson's life.,2,2_jesus_rip_god_celebrate,"['jesus', 'rip', 'god', 'celebrate', 'brother', 'holiday', 'die', 'death', 'day', 'alive']","[""Brian Thompson made it in life from humble/modest background and barely got to enjoy much of it before he was killed. he'll never see his boys get married or meet his grandkids. had his whole life ahead of him before it was abruptly cut short. and for nothing."", ""Brian Thompson and his family live in the next town over from me. His wife and two boys are going to sleep tonight after enduring the worst day of their lives. They'll never have a normal holiday season ever again. Millions of people watched their husband & dad get killed.\n\nShit…"", ""This is ghastly. Seek Jesus, repent. 1 second here, next second crossing over. Where would you land if your time was up today?\nJesus Christ is my Lord and Savior!\nGodspeed Brian Thompson. May God's grace surround his family.""]",jesus - rip - god - celebrate - brother - holiday - die - death - day - alive,False,12/9/2024 19:53,12/9/2024 19:53
"The praise and appeal for Luigi Mangione's involvement in the death of Brian Thompson has effectively given license for vigilante justice to be waged on the community without consequence.

It's a painful reminder of the inequities in our justice system. Brian deserved compassion.…",0,0_mangioni_prayers_news_pray,"['mangioni', 'prayers', 'news', 'pray', 'family', 'jesus', 'hope', 'arrest', 'devastated', 'daniel']","['Statement from Luigi Mangione\'s family:\n\n""Our family is shocked and devastated by Luigi\'s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.""', 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigi’s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""Luigi Mangione’s family has released a statement:\n\n“We only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.”""]",mangioni - prayers - news - pray - family - jesus - hope - arrest - devastated - daniel,False,12/9/2024 19:48,12/9/2024 19:48
"That’s terrible. You people are sick. Bye, bye Luigi.",8,8_luigimangione_stan_king_guy,"['luigimangione', 'stan', 'king', 'guy', 'sister', 'hero', 'sniper', 'heart', 'god', 'pretty']","[""I just want to know who he is, to get lost with him. I'm in love with how he came out in this damn photo and I know perfectly well that it's not Luigi and screw me... he never will be. But my curious mind attracts me to him like a magnet.."", ""What Luigi no I don't know a thing Luigi is a good person to be honest I'm little blind in one of my eyes honestly free him he's a good man with great leadership God can strike me down 3 times and cross my heart"", ""Luigi isn't remotely like you. From what everyone says about him he's a good family man while you left your on family homeless. Plus you look like a real bitch compared to him""]",luigimangione - stan - king - guy - sister - hero - sniper - heart - god - pretty,False,12/9/2024 19:47,12/9/2024 19:47
Get behind me Luigi,8,8_luigimangione_stan_king_guy,"['luigimangione', 'stan', 'king', 'guy', 'sister', 'hero', 'sniper', 'heart', 'god', 'pretty']","[""I just want to know who he is, to get lost with him. I'm in love with how he came out in this damn photo and I know perfectly well that it's not Luigi and screw me... he never will be. But my curious mind attracts me to him like a magnet.."", ""What Luigi no I don't know a thing Luigi is a good person to be honest I'm little blind in one of my eyes honestly free him he's a good man with great leadership God can strike me down 3 times and cross my heart"", ""Luigi isn't remotely like you. From what everyone says about him he's a good family man while you left your on family homeless. Plus you look like a real bitch compared to him""]",luigimangione - stan - king - guy - sister - hero - sniper - heart - god - pretty,False,12/9/2024 19:45,12/9/2024 19:45
So unnecessary. A wasted life of someone who appears to have been brilliant. Seems clearly a vigilante killing. Little doubt. We live in a nation where we can vote in change. We don’t need to kill-To be like the corrupt and cruel.,14,14_taylor_lorenz_evil_joyful,"['taylor', 'lorenz', 'evil', 'joyful', 'murderer', 'disturbing', 'laughing', 'joy', 'death', 'upset']","['Disturbing! How does this make anyone feel “joyful”?\n\nTaylor Lorenz is laughing over Brian Thompson’s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'PURE EVIL: “There are no words to describe how sick and evil Taylor Lorenz is. She literally laughed and says she felt ""joy"" when Brian Thompson was killed. — Taylor Lorenz is a heartless, disgusting subhuman piece of trash.”\n#LuigManigone', 'PURE EVIL: There are no words to describe how sick and evil Taylor Lorenz is. She literally laughed and says she felt ""joy"" when Brian Thompson was killed.\n\nTaylor Lorenz is a heartless, disgusting subhuman piece of trash.']",taylor - lorenz - evil - joyful - murderer - disturbing - laughing - joy - death - upset,False,12/9/2024 19:40,12/9/2024 19:40
"This smugly smiling murderer is being defended by the Left as they claim the murder of Brian Thompson was the product of capitalism and the lack of socialized Healthcare in the United States. 

Disgusting

Jared Craig, VP
VFAF, National Chapter",14,14_taylor_lorenz_evil_joyful,"['taylor', 'lorenz', 'evil', 'joyful', 'murderer', 'disturbing', 'laughing', 'joy', 'death', 'upset']","['Disturbing! How does this make anyone feel “joyful”?\n\nTaylor Lorenz is laughing over Brian Thompson’s death and says it brings her joy. Piers is having no part of it! Disgusting that anyone would feel this way!', 'PURE EVIL: “There are no words to describe how sick and evil Taylor Lorenz is. She literally laughed and says she felt ""joy"" when Brian Thompson was killed. — Taylor Lorenz is a heartless, disgusting subhuman piece of trash.”\n#LuigManigone', 'PURE EVIL: There are no words to describe how sick and evil Taylor Lorenz is. She literally laughed and says she felt ""joy"" when Brian Thompson was killed.\n\nTaylor Lorenz is a heartless, disgusting subhuman piece of trash.']",taylor - lorenz - evil - joyful - murderer - disturbing - laughing - joy - death - upset,False,12/9/2024 19:38,12/9/2024 19:38
"I hear his brother, Mario Mangione, is devastated",0,0_mangioni_prayers_news_pray,"['mangioni', 'prayers', 'news', 'pray', 'family', 'jesus', 'hope', 'arrest', 'devastated', 'daniel']","['Statement from Luigi Mangione\'s family:\n\n""Our family is shocked and devastated by Luigi\'s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.""', 'NEW from Luigi Mangione\'s family:\n""We only know what we have read in the media. Our family is shocked and devastated by Luigi’s arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved. We are devastated by this news.""', ""Luigi Mangione’s family has released a statement:\n\n“We only know what we have read in the media. Our family is shocked and devastated by Luigi's arrest. We offer our prayers to the family of Brian Thompson and we ask people to pray for all involved.”""]",mangioni - prayers - news - pray - family - jesus - hope - arrest - devastated - daniel,False,12/9/2024 19:36,12/9/2024 19:36
"Catching a cold blooded murderer of a father of 2 is a massive W for Boomers 

Oh, and this Luigi dumbfuck went to an Ivy League and a high school with $40k tuition 

So much for a working class hero lmao",18,18_luigimangione_boomers_dumbfuck_raised,"['luigimangione', 'boomers', 'dumbfuck', 'raised', 'murdering', 'justice', 'cope', 'brianthompson', 'killer', 'killed']","['The full circle. (Someone killed Brian).\n\n- DDD pumped. \n- LUIGI pumped (today).\n\nThen finally comes back to who died and why, do the people seek Justice?\n\n- JUSTICE FOR BRIAN THOMPSON (the finale).', 'JFC what kind of psychos are being raised? The man was a father, whose children now don\'t have one for Christmas nor any Christmas from here out. Wtf. They find that ""acceptable""? People are just gross anymore. No thinking skills.', 'Only ""the idiot class"" would applaud a murdering scumbag like #LuigiMangione but we are indeed living in the Age of Idiocy!\n\nI wonder how many of these f**king morons in the #SNL audience would be squealing for Luigi if it was their father that this motherf*cker had murdered?']",luigimangione - boomers - dumbfuck - raised - murdering - justice - cope - brianthompson - killer - killed,False,12/9/2024 19:31,12/9/2024 19:31
"The same people that are pissed Penny was found not guilty and that are calling Neely an innocent Michael Jackson impersonator, are the same ones cheering on the murder of the UnitedHealthcare CEO, saying he deserved it.",1,1_piers_lorenz_morgan_ceos,"['piers', 'lorenz', 'morgan', 'ceos', 'murderer', 'death', 'cheering', 'joy', 'innocent', 'video']","['Piers Morgan Slams Beaming Former WaPo Hack Taylor Lorenz For Saying She Felt ‘Joy’ Over Murder of UnitedHealthcare CEO (Video) | The Gateway Pundit | by Margaret Flavin', 'Piers Morgan Slams Beaming Former WaPo Hack Taylor Lorenz For Saying She Felt ‘Joy’ Over Murder of UnitedHealthcare CEO (Video)  #gatewaypundit via', 'Piers Morgan Slams Beaming Former WaPo Hack Taylor Lorenz For Saying She Felt ‘Joy’ Over Murder of UnitedHealthcare CEO (Video)']",piers - lorenz - morgan - ceos - murderer - death - cheering - joy - innocent - video,False,12/9/2024 19:29,12/9/2024 19:29
"Look at these fucking psychos, trying to put together a gofundme for Luigi Mangione. #UnitedHealthcareAssassin",5,5_luigimangione_trump_sickness_health,"['luigimangione', 'trump', 'sickness', 'health', 'leftists', 'evil', 'healthcare', 'murderer', 'killer', 'mike']","['Trump eviscerates those who are idolizing UnitedHealth CEO assassin Luigi Mangione:\n\n""I think it\'s a terrible thing. It\'s really terrible some people seem to admire him... How people can like this guy is a sickness.""', 'President Trump reacts to people glorifying UnitedHealthcare CEO k-ller Luigi Mangione. “I think it’s really terrible that some people seem to admire him, like him.” \n\n“It was cold-bl—ded. Just a cold-bl—ded horrible k-lling. And how people can like this guy is— that’s a sickness…', 'Donald Trump on the United Healthcare CEO sho*ter Luigi Mangione:\n\n""I think it\'s a terrible thing. It\'s really terrible some people seem to admire him... How people can like this guy is a sickness.""']",luigimangione - trump - sickness - health - leftists - evil - healthcare - murderer - killer - mike,False,12/9/2024 19:18,12/9/2024 19:18
